codigo_ibge;municipio;reg_adm;reg_gov;reg_metrop;aglom_urb;drs_numero;drs;drs_plano_sp;tj_raj;tj_cj;tj_comarca;tj_comarca_2
3503901;Arujá;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;44ª CJ: GUARULHOS;Comarca: ARUJA;ARUJA
3505708;Barueri;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: BARUERI;BARUERI
3506607;Biritiba-Mirim;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: MOGI DAS CRUZES;MOGI DAS CRUZES
3509007;Caieiras;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Norte;4ª RAJ - Campinas;05ª CJ: JUNDIAÍ;Comarca: CAIEIRAS;CAIEIRAS
3509205;Cajamar;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Norte;4ª RAJ - Campinas;05ª CJ: JUNDIAÍ;Comarca: CAJAMAR;CAJAMAR
3510609;Carapicuíba;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: CARAPICUIBA;CARAPICUIBA
3513009;Cotia;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: COTIA;COTIA
3513801;Diadema;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;02ª CJ: SÃO BERNARDO DO CAMPO;Comarca: DIADEMA;DIADEMA
3515004;Embu das Artes;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: EMBU DAS ARTES;EMBU DAS ARTES
3515103;Embu-Guaçu;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: EMBU-GUACU;EMBU-GUACU
3515707;Ferraz de Vasconcelos;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS
3516309;Francisco Morato;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Norte;4ª RAJ - Campinas;05ª CJ: JUNDIAÍ;Comarca: FRANCISCO MORATO;FRANCISCO MORATO
3516408;Franco da Rocha;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Norte;4ª RAJ - Campinas;05ª CJ: JUNDIAÍ;Comarca: FRANCO DA ROCHA;FRANCO DA ROCHA
3518305;Guararema;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: GUARAREMA;GUARAREMA
3518800;Guarulhos;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;44ª CJ: GUARULHOS;Comarca: GUARULHOS;GUARULHOS
3522208;Itapecerica da Serra;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
3522505;Itapevi;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: ITAPEVI;ITAPEVI
3523107;Itaquaquecetuba;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: ITAQUAQUECETUBA;ITAQUAQUECETUBA
3525003;Jandira;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: JANDIRA;JANDIRA
3526209;Juquitiba;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
3528502;Mairiporã;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Norte;1ª RAJ - Grande São Paulo;44ª CJ: GUARULHOS;Comarca: MAIRIPORA;MAIRIPORA
3529401;Mauá;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;03ª CJ: SANTO ANDRÉ;Comarca: MAUA;MAUA
3530607;Mogi das Cruzes;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: MOGI DAS CRUZES;MOGI DAS CRUZES
3534401;Osasco;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: OSASCO;OSASCO
3539103;Pirapora do Bom Jesus;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: SANTANA DE PARNAIBA;SANTANA DE PARNAIBA
3539806;Poá;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: POA;POA
3543303;Ribeirão Pires;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;03ª CJ: SANTO ANDRÉ;Comarca: RIBEIRAO PIRES;RIBEIRAO PIRES
3544103;Rio Grande da Serra;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;03ª CJ: SANTO ANDRÉ;Comarca: RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
3545001;Salesópolis;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: SALESOPOLIS;SALESOPOLIS
3546801;Santa Isabel;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;44ª CJ: GUARULHOS;Comarca: SANTA ISABEL;SANTA ISABEL
3547304;Santana de Parnaíba;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Oeste;1ª RAJ - Grande São Paulo;04ª CJ: OSASCO;Comarca: SANTANA DE PARNAIBA;SANTANA DE PARNAIBA
3547809;Santo André;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;03ª CJ: SANTO ANDRÉ;Comarca: SANTO ANDRÉ;SANTO ANDRÉ
3548708;São Bernardo do Campo;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;02ª CJ: SÃO BERNARDO DO CAMPO;Comarca: SÃO BERNARDO DO CAMPO;SÃO BERNARDO DO CAMPO
3548807;São Caetano do Sul;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudeste;1ª RAJ - Grande São Paulo;03ª CJ: SANTO ANDRÉ;Comarca: SAO CAETANO DO SUL;SAO CAETANO DO SUL
3549953;São Lourenço da Serra;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
3550308;São Paulo;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP - São Paulo;1ª RAJ - Grande São Paulo;CAPITAL;Comarca: SÃO PAULO;SÃO PAULO
3552502;Suzano;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Leste;1ª RAJ - Grande São Paulo;45ª CJ: MOGI DAS CRUZES;Comarca: SUZANO;SUZANO
3552809;Taboão da Serra;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: TABOAO DA SERRA;TABOAO DA SERRA
3556453;Vargem Grande Paulista;-;-;RM de São Paulo;-;DRS I - Grande São Paulo;DRS - Grande São Paulo;DRS - GSP -Sudoeste;1ª RAJ - Grande São Paulo;52ª CJ: ITAPECERICA DA SERRA;Comarca: VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
3501103;Alto Alegre;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3502101;Andradina;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ANDRADINA;ANDRADINA
3502804;Araçatuba;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: ARAÇATUBA;ARAÇATUBA
3504206;Auriflama;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: AURIFLAMA;AURIFLAMA
3504404;Avanhandava;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3505104;Barbosa;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3506201;Bento de Abreu;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: VALPARAISO;VALPARAISO
3506409;Bilac;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BILAC;BILAC
3506508;Birigui;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BIRIGUI;BIRIGUI
3507704;Braúna;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3507753;Brejo Alegre;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BIRIGUI;BIRIGUI
3508108;Buritama;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BURITAMA;BURITAMA
3511003;Castilho;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ANDRADINA;ANDRADINA
3511904;Clementina;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BIRIGUI;BIRIGUI
3512506;Coroados;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BIRIGUI;BIRIGUI
3516507;Gabriel Monteiro;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BILAC;BILAC
3517109;Glicério;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3517802;Guaraçaí;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: MIRANDOPOLIS;MIRANDOPOLIS
3518206;Guararapes;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: GUARARAPES;GUARARAPES
3518909;Guzolândia;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;55ª CJ: JALES;Comarca: AURIFLAMA;AURIFLAMA
3520442;Ilha Solteira;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ILHA SOLTEIRA;ILHA SOLTEIRA
3523008;Itapura;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ILHA SOLTEIRA;ILHA SOLTEIRA
3526506;Lavínia;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: MIRANDOPOLIS;MIRANDOPOLIS
3527256;Lourdes;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BURITAMA;BURITAMA
3527702;Luiziânia;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3530102;Mirandópolis;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: MIRANDOPOLIS;MIRANDOPOLIS
3532108;Murutinga do Sul;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ANDRADINA;ANDRADINA
3532868;Nova Castilho;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;8ª RAJ - São José do Rio Preto;18ª CJ: FERNANDÓPOLIS;Comarca: GENERAL SALGADO;GENERAL SALGADO
3533205;Nova Independência;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: ANDRADINA;ANDRADINA
3533304;Nova Luzitânia;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;8ª RAJ - São José do Rio Preto;17ª CJ: VOTUPORANGA;Comarca: NHANDEARA;NHANDEARA
3537305;Penápolis;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: PENAPOLIS;PENAPOLIS
3537404;Pereira Barreto;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: PEREIRA BARRETO;PEREIRA BARRETO
3537701;Piacatu;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BILAC;BILAC
3544400;Rubiácea;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: GUARARAPES;GUARARAPES
3548054;Santo Antônio do Aracanguá;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: ARAÇATUBA;ARAÇATUBA
3548401;Santópolis do Aguapeí;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BIRIGUI;BIRIGUI
3552304;Sud Mennucci;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: PEREIRA BARRETO;PEREIRA BARRETO
3552551;Suzanápolis;RA de Araçatuba;RG de Andradina;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;37ª CJ: ANDRADINA;Comarca: PEREIRA BARRETO;PEREIRA BARRETO
3555208;Turiúba;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: BURITAMA;BURITAMA
3556305;Valparaíso;RA de Araçatuba;RG de Araçatuba;-;-;DRS II - Araçatuba;DRS - Araçatuba;DRS - Araçatuba;2ª RAJ - Araçatuba;36ª CJ: ARAÇATUBA;Comarca: VALPARAISO;VALPARAISO
3501707;Américo Brasiliense;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: AMERICO BRASILIENSE;AMERICO BRASILIENSE
3503208;Araraquara;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: ARARAQUARA;ARARAQUARA
3506706;Boa Esperança do Sul;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: RIBEIRAO BONITO;RIBEIRAO BONITO
3507407;Borborema;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: BORBOREMA;BORBOREMA
3510104;Cândido Rodrigues;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;42ª CJ: JABOTICABAL;Comarca: TAQUARITINGA;TAQUARITINGA
3513702;Descalvado;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: DESCALVADO;DESCALVADO
3514007;Dobrada;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: MATAO;MATAO
3514304;Dourado;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: RIBEIRAO BONITO;RIBEIRAO BONITO
3516853;Gavião Peixoto;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: ARARAQUARA;ARARAQUARA
3519303;Ibaté;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: IBATE;IBATE
3519600;Ibitinga;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: IBITINGA;IBITINGA
3522703;Itápolis;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: ITAPOLIS;ITAPOLIS
3529302;Matão;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: MATAO;MATAO
3532058;Motuca;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: AMERICO BRASILIENSE;AMERICO BRASILIENSE
3532900;Nova Europa;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: ARARAQUARA;ARARAQUARA
3540705;Porto Ferreira;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;4ª RAJ - Campinas;11ª CJ: PIRASSUNUNGA;Comarca: PORTO FERREIRA;PORTO FERREIRA
3542909;Ribeirão Bonito;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: RIBEIRAO BONITO;RIBEIRAO BONITO
3543709;Rincão;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: AMERICO BRASILIENSE;AMERICO BRASILIENSE
3546504;Santa Ernestina;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;42ª CJ: JABOTICABAL;Comarca: TAQUARITINGA;TAQUARITINGA
3546900;Santa Lúcia;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: AMERICO BRASILIENSE;AMERICO BRASILIENSE
3548906;São Carlos;RA Central;RG de São Carlos;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: SÃO CARLOS;SÃO CARLOS
3552700;Tabatinga;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;13ª CJ: ARARAQUARA;Comarca: IBITINGA;IBITINGA
3553708;Taquaritinga;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;42ª CJ: JABOTICABAL;Comarca: TAQUARITINGA;TAQUARITINGA
3554755;Trabiju;RA Central;RG de Araraquara;-;-;DRS III - Araraquara;DRS - Araraquara;DRS - Araraquara;6ª RAJ - Ribeirão Preto;12ª CJ: SÃO CARLOS;Comarca: RIBEIRAO BONITO;RIBEIRAO BONITO
3506359;Bertioga;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: BERTIOGA;BERTIOGA
3513504;Cubatão;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: CUBATAO;CUBATAO
3518701;Guarujá;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: GUARUJA;GUARUJA
3522109;Itanhaém;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;56ª CJ: ITANHAÉM;Comarca: ITANHAÉM;ITANHAÉM
3531100;Mongaguá;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;56ª CJ: ITANHAÉM;Comarca: MONGAGUA;MONGAGUA
3537602;Peruíbe;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;56ª CJ: ITANHAÉM;Comarca: PERUIBE;PERUIBE
3541000;Praia Grande;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: PRAIA GRANDE;PRAIA GRANDE
3548500;Santos;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: SANTOS;SANTOS
3551009;São Vicente;RA de Santos;RG de Santos;RM da Baixada Santista;-;DRS IV - Baixada Santista;DRS - Baixada Santista;DRS - Baixada Santista;7ª RAJ - Santos;01ª CJ: SANTOS;Comarca: SAO VICENTE;SAO VICENTE
